num,time,side,lot,sym,o,c,pip,size,pips
54084131,2021-01-27 15:13:54,SELL,0.0012,NZDCAD,0.91308,0.91755,-0.04,-0.36,-0.04 pips
54077563,2021-01-22 16:15:08,SELL,0.0012,NZDCAD,0.91237,0.91038,0.02,0.15,0.02 pips
54070859,2021-02-01 21:15:04,BUY,0.0012,AUDNZD,1.07639,1.06605,-0.09,-0.77,-0.09 pips
53968054,2021-01-21 16:33:06,SELL,0.0025,USDJPY,103.612,103.561,0.01,0.1,0.01 pips
53910052,2021-01-21 19:15:04,SELL,0.0012,NZDCAD,0.91086,0.90828,0.02,0.2,0.02 pips
53877846,2021-01-21 15:45:04,SELL,0.0012,NZDCAD,0.91058,0.90905,0.01,0.12,0.01 pips
53838029,2021-01-27 01:36:45,BUY,0.0012,AUDNZD,1.07781,1.07113,-0.06,-0.49,-0.06 pips
53837947,2021-01-21 11:34:13,BUY,0.01,EURUSD,1.21219,1.21421,0.2,1.66,0.20 pips
53805666,2021-01-21 16:01:49,BUY,0.005,USDJPY,103.443,103.611,0.08,0.67,0.08 pips
53407814,2021-01-21 16:01:49,BUY,0.0025,USDJPY,103.875,103.611,-0.06,-0.52,-0.06 pips
53389306,2021-01-20 00:15:37,SELL,0.0012,AUDNZD,1.08391,1.0817,0.02,0.15,0.02 pips
53389127,2021-01-19 21:45:03,SELL,0.003,AUDNZD,1.08391,1.08157,0.05,0.41,0.05 pips
53381348,2021-01-20 00:05:19,SELL,0.0012,AUDNZD,1.08339,1.08184,0.01,0.11,0.01 pips
53381225,2021-01-20 00:05:18,SELL,0.0012,AUDNZD,1.0833,1.08184,0.01,0.1,0.01 pips
53381199,2021-01-20 20:15:03,SELL,0.0075,AUDNZD,1.0833,1.08067,0.14,1.16,0.14 pips
53381052,2021-01-20 00:15:36,SELL,0.0012,AUDNZD,1.0833,1.0817,0.01,0.11,0.01 pips
53380751,2021-01-19 21:30:02,SELL,0.003,AUDNZD,1.0833,1.08162,0.04,0.3,0.04 pips
53338090,2021-01-19 16:15:01,BUY,0.0012,NZDCAD,0.90609,0.90768,0.01,0.12,0.01 pips
53310888,2021-01-20 00:05:18,SELL,0.0012,AUDNZD,1.08235,1.08184,0,0.03,0.00 pips
53289780,2021-01-19 21:45:03,SELL,0.0012,AUDNZD,1.08194,1.08157,0,0.03,0.00 pips
53289466,2021-01-19 21:30:03,SELL,0.0012,AUDNZD,1.08193,1.08162,0,0.02,0.00 pips
52887130,2021-01-18 01:18:17,WITHDRAWAL,0,-40,,,,,
52765557,2021-01-19 12:12:32,BUY,0.016,EURUSD,1.20864,1.21274,0.63,5.21,0.63 pips
52588901,2021-01-19 12:12:32,BUY,0.01,EURUSD,1.21361,1.21274,-0.1,-0.84,-0.10 pips
52377777,2021-01-19 04:51:48,BUY,0.0025,USDJPY,103.927,103.977,0.01,0.1,0.01 pips
52224276,2021-01-20 20:15:03,SELL,0.003,AUDNZD,1.07833,1.08068,-0.05,-0.43,-0.05 pips
51726620,2021-01-13 02:17:15,BUY,0.0256,EURUSD,1.2214,1.22123,-0.04,-0.36,-0.04 pips
51722382,2021-01-13 10:47:16,BUY,0.0025,USDJPY,103.729,103.78,0.01,0.1,0.01 pips
51389982,2021-01-20 20:15:04,SELL,0.0012,AUDNZD,1.07554,1.08068,-0.05,-0.38,-0.05 pips
51039484,2021-01-13 02:16:52,BUY,0.0409,EURUSD,1.21615,1.22122,2,16.47,2.00 pips
50884545,2021-01-12 21:40:20,SELL,0.0075,USDJPY,104.12,103.8,0.22,1.85,0.22 pips
50726939,2021-01-13 02:16:56,BUY,0.0256,EURUSD,1.22131,1.22121,-0.08,-0.69,-0.08 pips
50177146,2021-01-12 21:40:20,SELL,0.005,USDJPY,103.68,103.8,-0.07,-0.57,-0.07 pips
50158097,2021-01-13 02:17:01,BUY,0.016,EURUSD,1.22584,1.22122,-0.78,-6.45,-0.78 pips
50082500,2021-01-13 02:17:09,BUY,0.01,EURUSD,1.23124,1.2212,-1.03,-8.47,-1.03 pips
50055646,2021-01-12 21:40:20,SELL,0.0025,USDJPY,103.234,103.8,-0.14,-1.16,-0.14 pips
49859244,2021-01-06 20:47:50,SELL,0.005,USDJPY,103.326,103.155,0.08,0.67,0.08 pips
49769483,2021-01-06 20:47:50,SELL,0.0025,USDJPY,102.868,103.155,-0.07,-0.56,-0.07 pips
49749036,2021-01-08 03:15:08,SELL,0.0012,AUDCAD,0.98892,0.98348,0.05,0.41,0.05 pips
49716606,2021-01-06 13:20:55,SELL,0.0025,USDJPY,102.866,102.816,0.01,0.1,0.01 pips
49683993,2021-01-06 15:57:07,SELL,0.01,EURUSD,1.23384,1.23175,0.21,1.7,0.21 pips
49641344,2021-01-07 17:00:02,SELL,0.0012,AUDCAD,0.98566,0.98375,0.02,0.14,0.02 pips
49592136,2021-01-06 06:23:22,SELL,0.0025,USDJPY,102.813,102.763,0.01,0.1,0.01 pips
48947251,2021-01-04 17:57:44,BUY,0.0012,NZDCAD,0.9138,0.9159,0.02,0.16,0.02 pips
48838125,2021-01-01 04:14:05,DEPOSIT,0,0.01,,,,,
48838124,2021-01-01 04:14:05,DEPOSIT,0,0.04,,,,,
48811829,2021-01-04 17:57:48,SELL,0.0012,AUDNZD,1.07137,1.06857,0.02,0.19,0.02 pips
48811637,2021-01-04 18:00:03,SELL,0.0012,AUDNZD,1.07142,1.06894,0.02,0.17,0.02 pips
48811405,2021-01-04 17:30:09,SELL,0.0012,AUDNZD,1.07148,1.06965,0.02,0.13,0.02 pips
48810764,2021-01-04 17:29:05,SELL,0.0012,AUDNZD,1.07141,1.06947,0.02,0.13,0.02 pips
48803852,2021-01-04 12:45:02,SELL,0.0012,AUDNZD,1.07018,1.06982,0,0.02,0.00 pips
48748133,2021-01-04 00:05:33,SELL,0.003,AUDCAD,0.98524,0.98107,0.1,0.79,0.10 pips
48747975,2021-01-04 00:05:28,SELL,0.003,AUDCAD,0.98524,0.98103,0.1,0.8,0.10 pips
48747846,2021-01-04 02:45:04,SELL,0.0012,AUDCAD,0.98523,0.97854,0.06,0.51,0.06 pips
48747773,2021-01-04 00:05:31,SELL,0.003,AUDCAD,0.98523,0.98107,0.1,0.79,0.10 pips
48747673,2021-01-04 02:30:01,SELL,0.003,AUDCAD,0.98523,0.97985,0.12,1.02,0.12 pips
48747533,2021-01-04 00:05:28,SELL,0.003,AUDCAD,0.98526,0.98103,0.1,0.8,0.10 pips
48747382,2021-01-04 00:05:28,SELL,0.003,AUDCAD,0.98528,0.98103,0.1,0.81,0.10 pips
48747194,2021-01-04 02:45:03,SELL,0.0012,AUDCAD,0.98528,0.97859,0.06,0.51,0.06 pips
48747181,2020-12-31 17:54:25,SELL,0.003,NZDCAD,0.9221,0.91792,0.1,0.81,0.10 pips
48746771,2020-12-31 17:49:20,SELL,0.0075,AUDCAD,0.98528,0.98267,0.15,1.26,0.15 pips
48746631,2020-12-31 16:07:56,SELL,0.003,NZDCAD,0.9221,0.91999,0.05,0.41,0.05 pips
48741590,2021-01-04 00:05:29,SELL,0.003,AUDCAD,0.98366,0.98103,0.06,0.49,0.06 pips
48703401,2021-01-04 02:45:05,SELL,0.0012,AUDCAD,0.98211,0.97856,0.03,0.27,0.03 pips
48703314,2021-01-04 02:38:54,SELL,0.0012,AUDCAD,0.98218,0.97858,0.03,0.27,0.03 pips
48679551,2021-01-04 02:30:02,SELL,0.0012,AUDCAD,0.98161,0.97988,0.02,0.13,0.02 pips
48678260,2020-12-31 17:54:28,SELL,0.003,NZDCAD,0.9211,0.91771,0.08,0.65,0.08 pips
48678139,2020-12-31 10:45:02,SELL,0.003,NZDCAD,0.92111,0.91962,0.03,0.29,0.03 pips
48674308,2020-12-31 17:58:43,SELL,0.0012,NZDCAD,0.92098,0.9173,0.03,0.28,0.03 pips
48673378,2020-12-31 17:52:34,SELL,0.003,NZDCAD,0.92082,0.91815,0.06,0.51,0.06 pips
48673274,2020-12-31 16:30:04,SELL,0.003,NZDCAD,0.92082,0.91982,0.02,0.19,0.02 pips
48673157,2020-12-31 17:51:30,SELL,0.0012,NZDCAD,0.92081,0.91842,0.02,0.18,0.02 pips
48670505,2021-01-04 00:05:34,SELL,0.0012,AUDCAD,0.981,0.98107,0,-0.01,0.00 pips
48600440,2021-01-04 00:05:28,SELL,0.0012,AUDCAD,0.9808,0.98103,0,-0.03,0.00 pips
48600397,2021-01-04 00:05:32,SELL,0.0012,AUDCAD,0.98082,0.98107,0,-0.03,0.00 pips
48600350,2021-01-04 00:05:28,SELL,0.0012,AUDCAD,0.9808,0.98103,0,-0.03,0.00 pips
48600301,2021-01-04 00:05:28,SELL,0.0012,AUDCAD,0.98081,0.98103,0,-0.03,0.00 pips
48600210,2021-01-04 00:05:30,SELL,0.0012,AUDCAD,0.98084,0.98103,0,-0.03,0.00 pips
48599661,2020-12-31 17:49:20,SELL,0.003,AUDCAD,0.98082,0.98267,-0.05,-0.38,-0.05 pips
48590270,2021-01-04 00:05:04,SELL,0.0012,NZDCAD,0.92026,0.91629,0.03,0.28,0.03 pips
48590145,2020-12-31 18:15:01,SELL,0.0012,NZDCAD,0.92025,0.91705,0.03,0.23,0.03 pips
48589937,2020-12-31 17:51:30,SELL,0.0012,NZDCAD,0.92024,0.91842,0.02,0.13,0.02 pips
48584989,2020-12-31 17:45:04,SELL,0.0012,NZDCAD,0.91996,0.91957,0,0.02,0.00 pips
48548460,2020-12-31 17:58:44,SELL,0.0012,NZDCAD,0.91949,0.91722,0.02,0.16,0.02 pips
48506252,2020-12-31 16:07:56,SELL,0.0012,NZDCAD,0.91877,0.91999,-0.01,-0.11,-0.01 pips
48504844,2020-12-31 17:49:20,SELL,0.0012,AUDCAD,0.97879,0.98267,-0.04,-0.31,-0.04 pips
48488040,2020-12-31 16:30:04,SELL,0.0012,NZDCAD,0.91843,0.91983,-0.01,-0.12,-0.01 pips
48487722,2020-12-31 10:45:03,SELL,0.0012,NZDCAD,0.9184,0.91962,-0.01,-0.11,-0.01 pips
48481201,2020-12-31 17:54:25,SELL,0.0012,NZDCAD,0.91799,0.91792,0,-0.01,0.00 pips
48479290,2020-12-31 17:52:34,SELL,0.0012,NZDCAD,0.91765,0.91815,-0.01,-0.05,-0.01 pips
48479190,2020-12-31 17:54:28,SELL,0.0012,NZDCAD,0.91766,0.91771,0,-0.02,0.00 pips
48390425,2020-12-30 04:45:04,BUY,0.0012,AUDNZD,1.06404,1.06487,0.01,0.05,0.01 pips
48105983,2020-12-28 13:30:01,SELL,0.0012,AUDCAD,0.97796,0.9743,0.03,0.28,0.03 pips
48026208,2020-12-24 17:50:40,SELL,0.0025,USDJPY,103.681,103.63,0.01,0.1,0.01 pips
48005307,2020-12-24 13:04:09,SELL,0.0025,USDJPY,103.673,103.623,0.01,0.1,0.01 pips
47903470,2020-12-23 18:23:07,SELL,0.0025,USDJPY,103.585,103.531,0.01,0.11,0.01 pips
47777840,2020-12-23 10:21:09,SELL,0.01,EURUSD,1.21966,1.21764,0.2,1.66,0.20 pips
47631207,2020-12-23 05:09:57,SELL,0.0025,USDJPY,103.562,103.503,0.01,0.1,0.01 pips
47532258,2020-12-22 13:49:24,BUY,0.01,EURUSD,1.22177,1.22378,0.2,1.64,0.20 pips
47507133,2020-12-22 07:24:31,SELL,0.0025,USDJPY,103.469,103.418,0.01,0.1,0.01 pips
47502063,2020-12-22 10:45:02,SELL,0.0012,AUDNZD,1.07109,1.06852,0.02,0.18,0.02 pips
47389097,2020-12-21 18:21:13,SELL,0.005,USDJPY,103.61,103.439,0.08,0.68,0.08 pips
47056834,2020-12-21 09:44:46,SELL,0.0012,NZDCAD,0.91146,0.90881,0.02,0.2,0.02 pips
47054282,2020-12-21 09:44:45,SELL,0.0012,NZDCAD,0.91115,0.90892,0.02,0.17,0.02 pips
47053927,2020-12-21 09:44:45,SELL,0.0012,NZDCAD,0.9111,0.90892,0.02,0.16,0.02 pips
47049094,2020-12-21 09:48:30,SELL,0.0012,NZDCAD,0.91097,0.90841,0.02,0.19,0.02 pips
47049025,2020-12-21 09:48:30,SELL,0.0012,NZDCAD,0.91097,0.90841,0.02,0.19,0.02 pips
47048942,2020-12-21 09:52:34,SELL,0.0012,NZDCAD,0.91099,0.90804,0.03,0.22,0.03 pips
47048829,2020-12-21 09:52:34,SELL,0.0012,NZDCAD,0.91102,0.90804,0.03,0.22,0.03 pips
47046044,2020-12-21 09:34:08,SELL,0.0012,AUDCAD,0.97322,0.97046,0.03,0.21,0.03 pips
47045202,2020-12-21 07:54:38,SELL,0.003,AUDCAD,0.97289,0.97083,0.05,0.39,0.05 pips
47035489,2020-12-21 09:31:57,SELL,0.003,AUDCAD,0.97209,0.97048,0.04,0.3,0.04 pips
47034848,2020-12-21 09:22:12,SELL,0.003,AUDCAD,0.97209,0.97059,0.03,0.28,0.03 pips
46933084,2020-12-21 01:24:55,SELL,0.01,EURUSD,1.22457,1.22245,0.21,1.74,0.21 pips
46884146,2020-12-21 18:21:13,SELL,0.0025,USDJPY,103.159,103.439,-0.07,-0.57,-0.07 pips
46863208,2020-12-18 06:00:05,SELL,0.003,AUDCAD,0.97088,0.96897,0.04,0.36,0.04 pips
46851851,2020-12-21 09:40:59,SELL,0.0012,AUDCAD,0.97036,0.96964,0.01,0.05,0.01 pips
46738145,2020-12-21 11:46:32,SELL,0.0012,AUDCAD,0.97013,0.96813,0.02,0.15,0.02 pips
46738071,2020-12-21 11:45:53,SELL,0.0012,AUDCAD,0.97008,0.9686,0.01,0.11,0.01 pips
46733209,2020-12-18 07:15:04,SELL,0.0012,AUDCAD,0.96912,0.96765,0.01,0.11,0.01 pips
46733095,2020-12-21 07:54:38,SELL,0.0012,AUDCAD,0.96912,0.97083,-0.02,-0.14,-0.02 pips
46732928,2020-12-18 06:45:14,SELL,0.0012,AUDCAD,0.96916,0.96847,0.01,0.05,0.01 pips
46732641,2020-12-18 07:00:02,SELL,0.0012,AUDCAD,0.96918,0.96809,0.01,0.08,0.01 pips
46727518,2020-12-21 09:22:12,SELL,0.0012,AUDCAD,0.96853,0.97059,-0.02,-0.16,-0.02 pips
46720800,2020-12-21 09:31:57,SELL,0.0012,AUDCAD,0.96855,0.97048,-0.02,-0.15,-0.02 pips
46707911,2020-12-21 12:18:24,SELL,0.0012,AUDCAD,0.96766,0.96702,0.01,0.04,0.01 pips
46691414,2020-12-21 12:22:43,SELL,0.0012,AUDCAD,0.96712,0.96659,0,0.04,0.00 pips
46691362,2020-12-21 12:22:43,SELL,0.0012,AUDCAD,0.96715,0.96659,0,0.04,0.00 pips
46691308,2020-12-18 06:00:06,SELL,0.0012,AUDCAD,0.96715,0.96902,-0.02,-0.15,-0.02 pips
46510236,2020-12-16 21:53:33,SELL,0.0025,USDJPY,103.656,103.606,0.01,0.1,0.01 pips
46485283,2020-12-17 03:24:16,SELL,0.003,AUDNZD,1.06795,1.06442,0.07,0.61,0.07 pips
46461461,2020-12-16 16:34:18,SELL,0.0025,USDJPY,103.602,103.551,0.01,0.1,0.01 pips
46222244,2020-12-16 05:15:05,SELL,0.0012,AUDNZD,1.06663,1.06411,0.02,0.18,0.02 pips
46221939,2020-12-16 04:15:09,SELL,0.0075,AUDNZD,1.06662,1.06473,0.1,0.82,0.10 pips
46221656,2020-12-16 05:30:03,SELL,0.003,AUDNZD,1.06654,1.06373,0.06,0.49,0.06 pips
46221189,2020-12-16 04:15:07,SELL,0.0075,AUDNZD,1.06662,1.06473,0.1,0.82,0.10 pips
46216491,2020-12-16 04:30:03,SELL,0.0075,AUDNZD,1.0662,1.06459,0.08,0.7,0.08 pips
46216454,2020-12-16 05:00:02,SELL,0.0075,AUDNZD,1.0662,1.06416,0.11,0.88,0.11 pips
46050418,2020-12-15 11:25:55,BUY,0.01,EURUSD,1.21376,1.21578,0.2,1.66,0.20 pips
46016661,2020-12-15 07:59:30,SELL,0.0025,USDJPY,104.124,104.074,0.01,0.1,0.01 pips
46005885,2020-12-15 04:06:44,SELL,0.0025,USDJPY,104.112,104.062,0.01,0.1,0.01 pips
45786366,2020-12-14 23:00:01,SELL,0.0012,AUDCAD,0.965,0.96149,0.03,0.27,0.03 pips
45764023,2020-12-14 22:30:02,SELL,0.003,AUDCAD,0.96367,0.9622,0.03,0.28,0.03 pips
45669136,2020-12-11 19:21:21,WITHDRAWAL,0,-60,,,,,
45604141,2020-12-11 15:41:38,SELL,0.0025,USDJPY,104.132,104.082,0.01,0.1,0.01 pips
45505613,2020-12-14 09:40:47,BUY,0.01,EURUSD,1.21299,1.21509,0.2,1.68,0.20 pips
45487723,2020-12-11 12:00:08,SELL,0.0075,AUDNZD,1.06502,1.06282,0.12,0.96,0.12 pips
45478206,2020-12-11 14:15:07,SELL,0.0075,AUDNZD,1.06501,1.06252,0.13,1.09,0.13 pips
45477306,2020-12-14 17:15:03,SELL,0.003,AUDNZD,1.06491,1.06241,0.05,0.44,0.05 pips
45468844,2020-12-15 05:30:02,SELL,0.0012,AUDNZD,1.06426,1.06271,0.01,0.11,0.01 pips
45464241,2020-12-14 22:45:02,SELL,0.0012,AUDCAD,0.96201,0.96184,0,0.01,0.00 pips
45455101,2020-12-11 10:53:23,BUY,0.005,USDJPY,103.966,104.12,0.07,0.61,0.07 pips
45453717,2020-12-15 06:02:41,SELL,0.003,AUDCAD,0.961,0.95938,0.04,0.3,0.04 pips
45393878,2020-12-14 22:30:03,SELL,0.0012,AUDCAD,0.9588,0.9622,-0.03,-0.27,-0.03 pips
45292541,2020-12-17 03:29:11,SELL,0.0012,AUDNZD,1.06386,1.06346,0,0.02,0.00 pips
45292161,2020-12-17 03:29:43,SELL,0.0012,AUDNZD,1.06391,1.06332,0,0.03,0.00 pips
45279148,2020-12-11 10:53:23,BUY,0.0025,USDJPY,104.377,104.12,-0.06,-0.51,-0.06 pips
45215276,2020-12-17 03:29:43,SELL,0.0012,AUDNZD,1.06365,1.06332,0,0.01,0.00 pips
45212126,2020-12-15 06:00:02,SELL,0.003,AUDNZD,1.06327,1.0621,0.02,0.19,0.02 pips
45174360,2020-12-10 16:55:56,SELL,0.0012,AUDCAD,0.95721,0.95506,0.02,0.17,0.02 pips
45162850,2020-12-10 14:45:48,BUY,0.01,EURUSD,1.20913,1.2112,0.21,1.71,0.21 pips
45136078,2020-12-15 06:02:41,SELL,0.0012,AUDCAD,0.95687,0.95938,-0.02,-0.2,-0.02 pips
45118534,2020-12-16 04:15:10,SELL,0.003,AUDNZD,1.06271,1.06473,-0.04,-0.37,-0.04 pips
45118308,2020-12-16 04:15:07,SELL,0.003,AUDNZD,1.06271,1.06473,-0.04,-0.37,-0.04 pips
45117529,2020-12-16 04:30:03,SELL,0.003,AUDNZD,1.06273,1.06459,-0.04,-0.34,-0.04 pips
45102664,2020-12-14 17:15:04,SELL,0.0012,AUDNZD,1.06154,1.06242,-0.01,-0.06,-0.01 pips
45102349,2020-12-16 05:00:02,SELL,0.003,AUDNZD,1.06154,1.06415,-0.06,-0.47,-0.06 pips
45100179,2020-12-11 12:00:09,SELL,0.003,AUDNZD,1.0613,1.06283,-0.03,-0.27,-0.03 pips
45100022,2020-12-11 14:15:08,SELL,0.003,AUDNZD,1.06129,1.06249,-0.03,-0.21,-0.03 pips
45097278,2020-12-16 05:30:03,SELL,0.0012,AUDNZD,1.0607,1.06373,-0.03,-0.22,-0.03 pips
45096586,2020-12-17 03:24:16,SELL,0.0012,AUDNZD,1.06071,1.06442,-0.03,-0.27,-0.03 pips
45094706,2020-12-15 06:00:03,SELL,0.0012,AUDNZD,1.06011,1.06209,-0.02,-0.14,-0.02 pips
45089288,2020-12-16 04:15:10,SELL,0.0012,AUDNZD,1.05963,1.06473,-0.04,-0.36,-0.04 pips
45089227,2020-12-16 04:15:08,SELL,0.0012,AUDNZD,1.05956,1.06473,-0.04,-0.37,-0.04 pips
45089157,2020-12-16 04:30:04,SELL,0.0012,AUDNZD,1.05956,1.06459,-0.04,-0.36,-0.04 pips
45037487,2020-12-11 12:00:10,SELL,0.0012,AUDNZD,1.05885,1.06283,-0.03,-0.28,-0.03 pips
45037367,2020-12-11 14:15:09,SELL,0.0012,AUDNZD,1.05885,1.06255,-0.03,-0.27,-0.03 pips
45036910,2020-12-16 05:00:03,SELL,0.0012,AUDNZD,1.05882,1.06416,-0.05,-0.38,-0.05 pips
45018656,2020-12-09 22:39:15,SELL,0.0025,USDJPY,104.255,104.205,0.01,0.1,0.01 pips
44924523,2020-12-09 16:57:19,SELL,0.0012,NZDCAD,0.90602,0.90338,0.02,0.2,0.02 pips
44924520,2020-12-09 16:57:19,SELL,0.0012,NZDCAD,0.90602,0.90338,0.02,0.2,0.02 pips
44920351,2020-12-09 17:00:02,SELL,0.0012,NZDCAD,0.90595,0.90338,0.02,0.2,0.02 pips
44920343,2020-12-09 17:00:03,SELL,0.0012,NZDCAD,0.90595,0.90342,0.02,0.2,0.02 pips
44753726,2020-12-09 11:55:46,SELL,0.0025,USDJPY,104.162,104.103,0.01,0.1,0.01 pips
44416768,2020-12-07 16:45:10,BUY,0.0075,NZDCAD,0.89892,0.9023,0.2,1.63,0.20 pips
44416361,2020-12-07 17:07:30,BUY,0.0075,NZDCAD,0.89887,0.90311,0.25,2.04,0.25 pips
44416143,2020-12-07 17:30:13,BUY,0.0012,AUDCAD,0.9459,0.95255,0.06,0.51,0.06 pips
44356084,2020-12-07 16:30:01,BUY,0.0012,AUDCAD,0.94823,0.95079,0.02,0.2,0.02 pips
44343033,2020-12-07 15:23:55,BUY,0.01,EURUSD,1.21204,1.2132,0.12,0.96,0.12 pips
44289129,2020-12-07 15:41:00,BUY,0.0012,AUDCAD,0.94945,0.9503,0.01,0.07,0.01 pips
44264302,2020-12-09 06:30:06,BUY,0.003,NZDCAD,0.89916,0.90389,0.11,0.91,0.11 pips
44264301,2020-12-09 06:30:06,BUY,0.003,NZDCAD,0.89916,0.90389,0.11,0.91,0.11 pips
44264244,2020-12-09 07:15:05,BUY,0.003,NZDCAD,0.89916,0.90419,0.12,0.97,0.12 pips
44264203,2020-12-09 07:15:05,BUY,0.003,NZDCAD,0.89916,0.90419,0.12,0.97,0.12 pips
44229112,2020-12-09 08:30:05,BUY,0.0012,NZDCAD,0.90039,0.90476,0.04,0.34,0.04 pips
44229111,2020-12-09 08:30:06,BUY,0.0012,NZDCAD,0.90039,0.90476,0.04,0.34,0.04 pips
44229041,2020-12-08 20:15:07,BUY,0.003,NZDCAD,0.90039,0.9037,0.08,0.64,0.08 pips
44229039,2020-12-09 13:00:07,BUY,0.0012,NZDCAD,0.90039,0.90595,0.05,0.43,0.05 pips
44228956,2020-12-09 13:00:08,BUY,0.0012,NZDCAD,0.90042,0.90595,0.05,0.43,0.05 pips
44228914,2020-12-08 19:15:07,BUY,0.003,NZDCAD,0.90042,0.90261,0.05,0.42,0.05 pips
44228779,2020-12-08 19:15:07,BUY,0.003,NZDCAD,0.90041,0.90261,0.05,0.43,0.05 pips
44226975,2020-12-08 20:00:07,BUY,0.003,NZDCAD,0.90094,0.90325,0.05,0.45,0.05 pips
44226967,2020-12-08 20:00:08,BUY,0.003,NZDCAD,0.90094,0.90324,0.05,0.44,0.05 pips
44201943,2020-12-08 20:15:09,BUY,0.003,NZDCAD,0.90248,0.90369,0.03,0.23,0.03 pips
44201942,2020-12-08 20:15:09,BUY,0.003,NZDCAD,0.90248,0.90369,0.03,0.23,0.03 pips
44201888,2020-12-09 06:30:07,BUY,0.0012,NZDCAD,0.90247,0.90389,0.01,0.11,0.01 pips
44201833,2020-12-09 06:30:07,BUY,0.0012,NZDCAD,0.90247,0.90393,0.01,0.11,0.01 pips
44201554,2020-12-09 07:15:06,BUY,0.0012,NZDCAD,0.90247,0.90419,0.02,0.13,0.02 pips
44201553,2020-12-09 07:15:06,BUY,0.0012,NZDCAD,0.90247,0.90419,0.02,0.13,0.02 pips
44201352,2020-12-07 18:15:02,BUY,0.003,NZDCAD,0.90249,0.90418,0.04,0.33,0.04 pips
44201297,2020-12-07 18:15:03,BUY,0.003,NZDCAD,0.90249,0.90424,0.04,0.34,0.04 pips
44201028,2020-12-07 10:00:04,SELL,0.0012,AUDNZD,1.05454,1.05404,0,0.03,0.00 pips
44196577,2020-12-04 20:30:48,SELL,0.0025,USDJPY,104.133,104.083,0.01,0.1,0.01 pips
44193965,2020-12-07 18:15:11,BUY,0.003,NZDCAD,0.90335,0.90433,0.02,0.19,0.02 pips
44193704,2020-12-07 18:15:12,BUY,0.003,NZDCAD,0.90332,0.90433,0.02,0.2,0.02 pips
44193697,2020-12-09 08:00:35,BUY,0.003,NZDCAD,0.90332,0.90439,0.03,0.21,0.03 pips
44193443,2020-12-09 08:01:28,BUY,0.003,NZDCAD,0.9033,0.90429,0.02,0.19,0.02 pips
44193401,2020-12-07 16:45:11,BUY,0.003,NZDCAD,0.9033,0.9023,-0.02,-0.19,-0.02 pips
44193392,2020-12-07 16:45:12,BUY,0.003,NZDCAD,0.90327,0.90229,-0.02,-0.19,-0.02 pips
44193311,2020-12-07 17:07:30,BUY,0.003,NZDCAD,0.90327,0.90311,0,-0.03,0.00 pips
44193216,2020-12-07 17:07:30,BUY,0.003,NZDCAD,0.90326,0.90311,0,-0.03,0.00 pips
44193072,2020-12-07 17:58:26,BUY,0.003,NZDCAD,0.90326,0.9041,0.02,0.16,0.02 pips
44192970,2020-12-07 17:58:26,BUY,0.003,NZDCAD,0.90326,0.9041,0.02,0.16,0.02 pips
44161481,2020-12-08 20:15:07,BUY,0.0012,NZDCAD,0.90384,0.90369,0,-0.01,0.00 pips
44160794,2020-12-08 20:15:08,BUY,0.0012,NZDCAD,0.9038,0.90369,0,-0.01,0.00 pips
44159483,2020-12-07 10:15:02,SELL,0.0012,AUDNZD,1.05396,1.05385,0,0.01,0.00 pips
44147324,2020-12-08 19:15:08,BUY,0.0012,NZDCAD,0.90409,0.90262,-0.01,-0.11,-0.01 pips
44147317,2020-12-08 19:15:09,BUY,0.0012,NZDCAD,0.90409,0.90262,-0.01,-0.11,-0.01 pips
44146912,2020-12-08 20:00:09,BUY,0.0012,NZDCAD,0.90411,0.90321,-0.01,-0.07,-0.01 pips
44146859,2020-12-08 20:00:10,BUY,0.0012,NZDCAD,0.90408,0.90321,-0.01,-0.07,-0.01 pips
44100230,2020-12-04 12:57:42,SELL,0.0025,USDJPY,104.047,103.997,0.01,0.1,0.01 pips
44074355,2020-12-08 20:15:10,BUY,0.0012,NZDCAD,0.90606,0.90369,-0.02,-0.18,-0.02 pips
44074317,2020-12-08 20:15:11,BUY,0.0012,NZDCAD,0.90606,0.90369,-0.02,-0.18,-0.02 pips
44074100,2020-12-07 18:15:04,BUY,0.0012,NZDCAD,0.90607,0.90427,-0.02,-0.14,-0.02 pips
44074053,2020-12-07 18:15:05,BUY,0.0012,NZDCAD,0.90607,0.90427,-0.02,-0.14,-0.02 pips
44067822,2020-12-04 11:57:39,SELL,0.0025,USDJPY,104.005,103.954,0.01,0.1,0.01 pips
44061808,2020-12-07 18:15:12,BUY,0.0012,NZDCAD,0.90672,0.90433,-0.02,-0.18,-0.02 pips
44061647,2020-12-07 18:15:13,BUY,0.0012,NZDCAD,0.90672,0.90434,-0.02,-0.18,-0.02 pips
44061564,2020-12-09 08:02:29,BUY,0.0012,NZDCAD,0.90672,0.90456,-0.02,-0.17,-0.02 pips
44061543,2020-12-09 08:02:29,BUY,0.0012,NZDCAD,0.90672,0.90456,-0.02,-0.17,-0.02 pips
44061534,2020-12-07 16:45:12,BUY,0.0012,NZDCAD,0.90672,0.90231,-0.04,-0.34,-0.04 pips
44061531,2020-12-07 16:45:13,BUY,0.0012,NZDCAD,0.90673,0.90232,-0.04,-0.34,-0.04 pips
44061454,2020-12-07 17:07:30,BUY,0.0012,NZDCAD,0.90673,0.90311,-0.03,-0.28,-0.03 pips
